Halaman,Judul,Tautan,Penulis,Tahun,Sitasi,Institusi
5046,Growth Of Heterotrophic Bacteria At Sea Water Polluted By ‘Surf’Detergent,https://scholar.google.com/scholar?q=+intitle:'Growth Of Heterotrophic Bacteria At Sea Water Polluted By ‘Surf’Detergent',"S Ardiah, D Yoswaty, I Effendi
Jurnal Online Mahasiswa (JOM) Bidang Perikanan dan Ilmu Kelautan 5 (2), 1-12, 0",0000,0,"Jurnal Online Mahasiswa (JOM) Bidang Perikanan dan Ilmu Kelautan 5 (2), 1-12, 0"
5046,Pengaruh model Problem Based Learning (PBL) berbantuan Lembar Kegiatan Peserta Didik (LKPD) terhadap kemampuan berpikir kritis ditinjau dari motivasi belajar peserta didik …,https://scholar.google.com/scholar?q=+intitle:'Pengaruh model Problem Based Learning (PBL) berbantuan Lembar Kegiatan Peserta Didik (LKPD) terhadap kemampuan berpikir kritis ditinjau dari motivasi belajar peserta didik …',"WT Lestari
Universitas Negeri Malang",2019,0,Universitas Negeri Malang
5046,Birth weight and weaning weight of crossed Belgian Blue calves,https://scholar.google.com/scholar?q=+intitle:'Birth weight and weaning weight of crossed Belgian Blue calves',"K Kuswati, I Novianti, WA Septian, R Prafitri, T Wicaksono
Developing Modern Livestock Production in Tropical Countries, 176, 2023",2023,0,"Developing Modern Livestock Production in Tropical Countries, 176, 2023"
5046,Kelompok Kerja Guru (KKG) Sebagai Sarana Pengembangan Kompetensi Profesional Guru PAI,https://scholar.google.com/scholar?q=+intitle:'Kelompok Kerja Guru (KKG) Sebagai Sarana Pengembangan Kompetensi Profesional Guru PAI',"S Aisyah
Jurnal Kualitas pendidikan 1 (2), 202-208, 2023",2023,2,"Jurnal Kualitas pendidikan 1 (2), 202-208, 2023"
5046,The Effect of Tax Rate Reduction in the Income Tax Act 2008 on Policy for Preparation of Financial Statements (A Study on the Future of Public Manufacturing Companies in the …,https://scholar.google.com/scholar?q=+intitle:'The Effect of Tax Rate Reduction in the Income Tax Act 2008 on Policy for Preparation of Financial Statements (A Study on the Future of Public Manufacturing Companies in the …',"C Christine, Y Yulianti
The Indonesian Journal of Accounting Research 16 (1), 2013",2013,0,"The Indonesian Journal of Accounting Research 16 (1), 2013"
5046,Peran kecerdasan emosi dan self-control pada sikap terhadap perilaku seksual pranikah siswa SMPN di bali,https://scholar.google.com/scholar?q=+intitle:'Peran kecerdasan emosi dan self-control pada sikap terhadap perilaku seksual pranikah siswa SMPN di bali',"N Ningsih, L Susilawati
Jurnal Psikologi Udayana 6 (1), 12-23, 2019",2019,2,"Jurnal Psikologi Udayana 6 (1), 12-23, 2019"
5046,Harijono. 2008. Studi lama perendaman dan lama perkecambahan sorgum (Sorghum bicolour L. Moench) untuk menghasilkan tepung rendah tanin dan fitat,https://scholar.google.com/scholar?q=+intitle:'Harijono. 2008. Studi lama perendaman dan lama perkecambahan sorgum (Sorghum bicolour L. Moench) untuk menghasilkan tepung rendah tanin dan fitat',"Y Narsih
Jurnal Teknologi Pertanian 9 (3), 173-180, 2008",2008,18,"Jurnal Teknologi Pertanian 9 (3), 173-180, 2008"
5046,Plagiasi Artikel Spiritualitas dan Komunikasi Sebagai Pembentuk Resiliensi Keluarga Saat Pandemi Covid 19 (Studi Deskriptif pada Keluarga Terdampak Pandemi Covid 19),https://scholar.google.com/scholar?q=+intitle:'Plagiasi Artikel Spiritualitas dan Komunikasi Sebagai Pembentuk Resiliensi Keluarga Saat Pandemi Covid 19 (Studi Deskriptif pada Keluarga Terdampak Pandemi Covid 19)',"ZN Fahmawati
Universitas Trunojoyo Madura dan CV Progresif, 2020",2020,0,"Universitas Trunojoyo Madura dan CV Progresif, 2020"
5046,"PENGARUH KOMPENSASI, MOTIVASI DAN KOMITMEN ORGANISASI TERHADAP KINERJA PADA TENAGA PENDIDIK DAN KEPENDIDIKAN (Studi pada SMP dan SMK Al Hamidiyah Jakarta Barat)","https://scholar.google.com/scholar?q=+intitle:'PENGARUH KOMPENSASI, MOTIVASI DAN KOMITMEN ORGANISASI TERHADAP KINERJA PADA TENAGA PENDIDIK DAN KEPENDIDIKAN (Studi pada SMP dan SMK Al Hamidiyah Jakarta Barat)'","S Hartini
Universitas Mercu Buana Jakarta, 2021",2021,0,"Universitas Mercu Buana Jakarta, 2021"
5046,Online Shop Recommendation: Decision Support System Based on Multi-Objective Optimization on the Basis of Ratio Analysis,https://scholar.google.com/scholar?q=+intitle:'Online Shop Recommendation: Decision Support System Based on Multi-Objective Optimization on the Basis of Ratio Analysis',"Okfalisa, Zulfahri, DU Iswavigra, Megawati, Saktioto
CITSM 2020 IEEE, DOI: 10.1109/CITSM50537.2020.9268848, 2020",2020,9,"CITSM 2020 IEEE, DOI: 10.1109/CITSM50537.2020.9268848, 2020"
5047,Diakonia Dalam Konteks Gereja dan Masyarakat,https://scholar.google.com/scholar?q=+intitle:'Diakonia Dalam Konteks Gereja dan Masyarakat',"AP Sahetapy
Imago Dei 5 (10), 13-23, 2008",2008,0,"Imago Dei 5 (10), 13-23, 2008"
5047,"Perancangan Pembangkit Listrik Tenaga Hibrida (PLTS dan PLTMH-Grid) di Desa Tiworiwu I dan Desa Bea Pawe, Kabupaten Ngada, Provinsi Nusa Tenggara Timur (NTT)","https://scholar.google.com/scholar?q=+intitle:'Perancangan Pembangkit Listrik Tenaga Hibrida (PLTS dan PLTMH-Grid) di Desa Tiworiwu I dan Desa Bea Pawe, Kabupaten Ngada, Provinsi Nusa Tenggara Timur (NTT)'","M Kastela
Universitas Kristen Indonesia, 2023",2023,0,"Universitas Kristen Indonesia, 2023"
5047,Analyzing conflict resolution between online and conventional transportation using graph model for conflict resolution,https://scholar.google.com/scholar?q=+intitle:'Analyzing conflict resolution between online and conventional transportation using graph model for conflict resolution',"D Sari, ME Saputri
1st International Conference on Economics, Business, Entrepreneurship, and …, 2019",2019,3,"1st International Conference on Economics, Business, Entrepreneurship, and …, 2019"
5047,Reaksi Pasar Modal Sebelum dan Sesudah Pengumuman Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat (Studi pada IDX-MES BUMN 17),https://scholar.google.com/scholar?q=+intitle:'Reaksi Pasar Modal Sebelum dan Sesudah Pengumuman Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat (Studi pada IDX-MES BUMN 17)',"C Arifah, M Muhfiatun
Al-Mashrof: Islamic Banking and Finance 3 (2), 101-122, 2022",2022,1,"Al-Mashrof: Islamic Banking and Finance 3 (2), 101-122, 2022"
5047,Do the physical elements improving archery performance?,https://scholar.google.com/scholar?q=+intitle:'Do the physical elements improving archery performance?',"L Handayani, NW Kusnanik, A Rusdiawan, MLSA Rasyid, ...
Retos: nuevas tendencias en educación física, deporte y recreación, 385-389, 2024",2024,7,"Retos: nuevas tendencias en educación física, deporte y recreación, 385-389, 2024"
5047,Konsep Etika Religius Ibnu Athā’illah Al-Sakandarī,https://scholar.google.com/scholar?q=+intitle:'Konsep Etika Religius Ibnu Athā’illah Al-Sakandarī',"B Fermadi
Asy-Syari’ah: Jurnal Hukum Islam 4 (2), 127-150, 2018",2018,2,"Asy-Syari’ah: Jurnal Hukum Islam 4 (2), 127-150, 2018"
5047,Keterlibatan Keluarga Sebagai Pendamping Pasien Demi Mecegah Bahaya Dan Adverse Events Di Pelayanan Kesehatan,https://scholar.google.com/scholar?q=+intitle:'Keterlibatan Keluarga Sebagai Pendamping Pasien Demi Mecegah Bahaya Dan Adverse Events Di Pelayanan Kesehatan',"F Rahman
OSF, 2020",2020,1,"OSF, 2020"
5047,"Compositional and synthesis time effect on the removal of Cu (II) and Zn (II) ion through adsorption using fly ash-based geopolymer: isotherms, kinetics, and thermodynamics","https://scholar.google.com/scholar?q=+intitle:'Compositional and synthesis time effect on the removal of Cu (II) and Zn (II) ion through adsorption using fly ash-based geopolymer: isotherms, kinetics, and thermodynamics'","L Darmayanti, S Notodarmojo, E Damanhuri, RR Mukti, GTM Kadja
Journal of the Iranian Chemical Society 21 (3), 821-833, 2024",2024,1,"Journal of the Iranian Chemical Society 21 (3), 821-833, 2024"
5047,PENINGKATAN AKTIVITAS DAN HASIL BELAJAR SISWA MELALUI PENDEKATAN JELAJAH ALAM SEKITAR (JAS) MATA PELAJARAN IPA BIOLOGI KELAS VII DI MTsN 3 BIMA TAHUN PELAJARAN 2016-2017,https://scholar.google.com/scholar?q=+intitle:'PENINGKATAN AKTIVITAS DAN HASIL BELAJAR SISWA MELALUI PENDEKATAN JELAJAH ALAM SEKITAR (JAS) MATA PELAJARAN IPA BIOLOGI KELAS VII DI MTsN 3 BIMA TAHUN PELAJARAN 2016-2017',ETI HARYATI,0000,0,
5047,249 Laporan Penelitian Pembiakan Romanomermis Iyengari Dan Adaptasinya Di Lapangan (Tahun Anggaran 1986/1987),https://scholar.google.com/scholar?q=+intitle:'249 Laporan Penelitian Pembiakan Romanomermis Iyengari Dan Adaptasinya Di Lapangan (Tahun Anggaran 1986/1987)',"W Widiarti, S Nalim, R Rahardjo, HNT Utami, W Widarsih
Pusat Penelitian Ekologi Kesehatan",1988,0,Pusat Penelitian Ekologi Kesehatan
5048,Air mata di pintu baitullah,https://scholar.google.com/scholar?q=+intitle:'Air mata di pintu baitullah',"M Nasron, D Haji
Progressive Pub., 2002",2002,3,"Progressive Pub., 2002"
5048,English Teachers’ Strategies in Teaching Writing: an Analysis of Immersion and Regular Classes,https://scholar.google.com/scholar?q=+intitle:'English Teachers’ Strategies in Teaching Writing: an Analysis of Immersion and Regular Classes',"Z Saidah, H Mubarok
Pendekar: Jurnal Pendidikan Berkarakter 7 (2), 131-140, 2024",2024,0,"Pendekar: Jurnal Pendidikan Berkarakter 7 (2), 131-140, 2024"
5048,Pendampingan Terhadap Masyarakat Dalam Pembuatan Minyak Kelapa (Virgin Coconut Oil) Supaya Berkualitas Tinggi di Desa Senganan Jatiluwih Kabupaten Tabanan,https://scholar.google.com/scholar?q=+intitle:'Pendampingan Terhadap Masyarakat Dalam Pembuatan Minyak Kelapa (Virgin Coconut Oil) Supaya Berkualitas Tinggi di Desa Senganan Jatiluwih Kabupaten Tabanan',"IW Karyawan, IGA Haryawan
Bali Health Journal 3 (2-2), S93-S98, 2020",2020,0,"Bali Health Journal 3 (2-2), S93-S98, 2020"
5048,The Level of Knowledge Regarding Recurrent Asthma Exacerbations in Patients with Bronchial Asthma,https://scholar.google.com/scholar?q=+intitle:'The Level of Knowledge Regarding Recurrent Asthma Exacerbations in Patients with Bronchial Asthma',"PAW Suwaryo, P Yuwono, I Yuniar, B Waladani, E Setianingsih, S Bachri
Prosiding University Research Colloquium, 2024",2024,0,"Prosiding University Research Colloquium, 2024"
5048,"Effect of napier grass supplemented with Gliricidia sepium, Sapindus rarak or Hibiscus rosa-sinensis on in vitro rumen fermentation profiles and methanogenesis","https://scholar.google.com/scholar?q=+intitle:'Effect of napier grass supplemented with Gliricidia sepium, Sapindus rarak or Hibiscus rosa-sinensis on in vitro rumen fermentation profiles and methanogenesis'","P Yuliana, EB Laconi, A Jayanegara, SS Achmadi, AA Samsudin
Journal of the Indonesian Tropical Animal Agriculture 44 (2), 167-176, 2019",2019,3,"Journal of the Indonesian Tropical Animal Agriculture 44 (2), 167-176, 2019"
5048,ISOLASI DAN IDENTIFIKASI BAKTERI PENDEGRADASI PEWARNA TEKSTIL,https://scholar.google.com/scholar?q=+intitle:'ISOLASI DAN IDENTIFIKASI BAKTERI PENDEGRADASI PEWARNA TEKSTIL',"VI Meitiniarti, AS Krave",0000,0,
5048,Ruang Pemolisian pada Media Sosial: Sebuah Tantangan dan Kebutuhan,https://scholar.google.com/scholar?q=+intitle:'Ruang Pemolisian pada Media Sosial: Sebuah Tantangan dan Kebutuhan',"S Mujab
Jurnal Keamanan Nasional 5 (2 - 2019), 157-184, 2019",2019,1,"Jurnal Keamanan Nasional 5 (2 - 2019), 157-184, 2019"
5048,Peran Dinas Tenaga Kerja dan Transmigrasi Provinsi Riau dalam Mengoptimalkan Kemampuan Pencari Kerja Untuk Mewujudkan Sumberdaya Manusia Yang Berkualitas dan Berdaya Saing,https://scholar.google.com/scholar?q=+intitle:'Peran Dinas Tenaga Kerja dan Transmigrasi Provinsi Riau dalam Mengoptimalkan Kemampuan Pencari Kerja Untuk Mewujudkan Sumberdaya Manusia Yang Berkualitas dan Berdaya Saing',"DD Devra
Diklat Review: Jurnal manajemen pendidikan dan pelatihan 6 (1), 108-116, 2022",2022,6,"Diklat Review: Jurnal manajemen pendidikan dan pelatihan 6 (1), 108-116, 2022"
5048,"Legalisasi Lotto di Makassar, 1967-1969","https://scholar.google.com/scholar?q=+intitle:'Legalisasi Lotto di Makassar, 1967-1969'","F Handayani, M Bosra
Jurnal Pattingalloang 6 (2), 35-45, 2019",2019,1,"Jurnal Pattingalloang 6 (2), 35-45, 2019"
5048,Women’s Rights Fought for in Women's Movement during the National Movement,https://scholar.google.com/scholar?q=+intitle:'Women’s Rights Fought for in Women's Movement during the National Movement',"A Triaristina, O Tauvita
Jurnal Perempuan dan Anak 6 (1), 11-16, 2023",2023,0,"Jurnal Perempuan dan Anak 6 (1), 11-16, 2023"
5049,Peran Fungsional Minuman Susu Kedelai Hitam Yang Diperkaya Mikrokapsul Minyak Sawit Pada Penderita Diabetes Melitus Tipe-2,https://scholar.google.com/scholar?q=+intitle:'Peran Fungsional Minuman Susu Kedelai Hitam Yang Diperkaya Mikrokapsul Minyak Sawit Pada Penderita Diabetes Melitus Tipe-2',"R Irwanto
Bogor Agricultral University (IPB), 0",0000,0,"Bogor Agricultral University (IPB), 0"
5049,Strategi Pembelajaran Umum &PAI,https://scholar.google.com/scholar?q=+intitle:'Strategi Pembelajaran Umum &PAI',"IS Pohan
UMSU PRESS 1, 1, 2022",2022,0,"UMSU PRESS 1, 1, 2022"
5049,PENGARUH LINGKUNGAN KERJA TERHADAP KINERJA PEGAWAI DENGAN BUDAYA ORGANISASI SEBAGAI VARIABEL MODERASI DI DINAS KEPEMUDAAN DAN OLAHRAGA KOTA LUBUKLINGGAU,https://scholar.google.com/scholar?q=+intitle:'PENGARUH LINGKUNGAN KERJA TERHADAP KINERJA PEGAWAI DENGAN BUDAYA ORGANISASI SEBAGAI VARIABEL MODERASI DI DINAS KEPEMUDAAN DAN OLAHRAGA KOTA LUBUKLINGGAU',"AA PUTRA
UNIVERSITAS BINA INSAN LUBUKLINGGAU, 2021",2021,0,"UNIVERSITAS BINA INSAN LUBUKLINGGAU, 2021"
5049,Sentiment Classification for Indonesian Sentences Using Multilingual Transformers Model,https://scholar.google.com/scholar?q=+intitle:'Sentiment Classification for Indonesian Sentences Using Multilingual Transformers Model',"SR Riccosan, C Andry
革新的コンピューティング・情報・制御に関する速報 16 (10), 1047, 2022",2022,1,"革新的コンピューティング・情報・制御に関する速報 16 (10), 1047, 2022"
5049,Good Corporate Governance And Tender Conspiracy In Perceptions Of Business Competition In Indonesia,https://scholar.google.com/scholar?q=+intitle:'Good Corporate Governance And Tender Conspiracy In Perceptions Of Business Competition In Indonesia',"H Hadi, A Sulistiyono, AS Sudarwanto
Journal of Positive School Psychology, 11352–11356-11352–11356, 2022",2022,2,"Journal of Positive School Psychology, 11352–11356-11352–11356, 2022"
5049,PENERAPAN MODEL PEMBELAJARAN KOOPERATIF TIPE GROUP INVESTIGATION (GI) UNTUK MENINGKATKAN SIKAP ILMIAH SISWA KELAS IV SDN 066056,https://scholar.google.com/scholar?q=+intitle:'PENERAPAN MODEL PEMBELAJARAN KOOPERATIF TIPE GROUP INVESTIGATION (GI) UNTUK MENINGKATKAN SIKAP ILMIAH SISWA KELAS IV SDN 066056',"DWS HS
INOVASI: Jurnal Ilmiah Pengembangan Pendidikan 1 (1), 27-33, 2022",2022,1,"INOVASI: Jurnal Ilmiah Pengembangan Pendidikan 1 (1), 27-33, 2022"
5049,Implementasi Pendidikan Agama dan Pendidikan Karakter,https://scholar.google.com/scholar?q=+intitle:'Implementasi Pendidikan Agama dan Pendidikan Karakter',"M Oci
OSF Preprints",0000,0,OSF Preprints
5049,Korupsi dalam Pelayanan Kesehatan di Era Jaminan Kesehatan Nasional: Kajian Besarnya Potensi dan Sistem Pengendalian Fraud,https://scholar.google.com/scholar?q=+intitle:'Korupsi dalam Pelayanan Kesehatan di Era Jaminan Kesehatan Nasional: Kajian Besarnya Potensi dan Sistem Pengendalian Fraud',"H Djasri, PA Rahma, ET Hasri
Integritas KPK 2 (1), 113-133, 2016",2016,33,"Integritas KPK 2 (1), 113-133, 2016"
5049,Design and materials development of automotive crash box: a review,https://scholar.google.com/scholar?q=+intitle:'Design and materials development of automotive crash box: a review',"NSB Yusof, SM Sapuan, MTH Sultan, M Jawaid, MA Maleque
Ciência & Tecnologia dos Materiais 29 (3), 129-144, 2017",2017,69,"Ciência & Tecnologia dos Materiais 29 (3), 129-144, 2017"
5049,Penerapan Data Mining Untuk Pengelompokan Penyakit Yang Sering Terjadi Pada Pasien RSUD (Rumah Sakit Umum Daerah) Kota Langsa Menggunakan Metode K-Means Clustering,https://scholar.google.com/scholar?q=+intitle:'Penerapan Data Mining Untuk Pengelompokan Penyakit Yang Sering Terjadi Pada Pasien RSUD (Rumah Sakit Umum Daerah) Kota Langsa Menggunakan Metode K-Means Clustering',"J Halim
Jurnal Cyber Tech 4 (4), 2021",2021,1,"Jurnal Cyber Tech 4 (4), 2021"
5050,Technology in Digital Economy: How Effective Technology Enhance Sectoral Contributions in Indonesia?,https://scholar.google.com/scholar?q=+intitle:'Technology in Digital Economy: How Effective Technology Enhance Sectoral Contributions in Indonesia?',"A da Costa, N Ilmy, A Agit
IECON: International Economics and Business Conference 2 (2), 1352-1362, 2024",2024,0,"IECON: International Economics and Business Conference 2 (2), 1352-1362, 2024"
5050,Studi Literatur Pengaruh Jenis dan Konsentrasi Basis terhadap Karakteristik Masker Gel Peel Off,https://scholar.google.com/scholar?q=+intitle:'Studi Literatur Pengaruh Jenis dan Konsentrasi Basis terhadap Karakteristik Masker Gel Peel Off',"BM Silvia, ML Dewi, F Darusman
Prosiding Farmasi, 148-156, 2021",2021,0,"Prosiding Farmasi, 148-156, 2021"
5050,"Canalization, the Synthesized Model on Improving Determinants of Stunting in 1000 Days of Early Life in West Bandung Region, Indonesia.","https://scholar.google.com/scholar?q=+intitle:'Canalization, the Synthesized Model on Improving Determinants of Stunting in 1000 Days of Early Life in West Bandung Region, Indonesia.'","S Samsidi, W Priawantiputri, M Rahmat, O Syarief, C Nisa, D Herviani, ...
Malaysian Journal of Medicine & Health Sciences 19, 2023",2023,0,"Malaysian Journal of Medicine & Health Sciences 19, 2023"
5050,Teologi Asy'ariyah dan Klaim Pembelaannya Terhadap Mazhab Salaf,https://scholar.google.com/scholar?q=+intitle:'Teologi Asy'ariyah dan Klaim Pembelaannya Terhadap Mazhab Salaf',"M Istiqamah, S Syandri
NUKHBATUL'ULUM: Jurnal Bidang Kajian Islam 7 (2), 298-317, 2021",2021,1,"NUKHBATUL'ULUM: Jurnal Bidang Kajian Islam 7 (2), 298-317, 2021"
5050,Sistem Monitoring Budidaya Jangkrik Berbasis Mikrokontroller,https://scholar.google.com/scholar?q=+intitle:'Sistem Monitoring Budidaya Jangkrik Berbasis Mikrokontroller',"TH Sudrajat, SA Rahman, A Andriana
Jurnal Tiarsie 18 (4), 115-120, 2021",2021,5,"Jurnal Tiarsie 18 (4), 115-120, 2021"
5050,Kepemimpinan Transpormasional Kepala Sekolah Dalam Meningkatkan Kepuasan Kerja Guru,https://scholar.google.com/scholar?q=+intitle:'Kepemimpinan Transpormasional Kepala Sekolah Dalam Meningkatkan Kepuasan Kerja Guru',"E Kusumawati
SINTESA Kajian Pendidikan Ilmiah 1 (3), 1-8, 2009",2009,0,"SINTESA Kajian Pendidikan Ilmiah 1 (3), 1-8, 2009"
5050,KAJIAN LITERATUR VARIASI DALAM PEMBUATAN TEMPE MENGGUNAKAN BAHAN-BAHAN ALTERNATIF SEBAGAI SUBSTITUSI KACANG-KACANGAN DENGAN PENAMBAHAN RHIZOPUS OLIGOSPORUS DARI FILUM ZYGOMYCOTA,https://scholar.google.com/scholar?q=+intitle:'KAJIAN LITERATUR VARIASI DALAM PEMBUATAN TEMPE MENGGUNAKAN BAHAN-BAHAN ALTERNATIF SEBAGAI SUBSTITUSI KACANG-KACANGAN DENGAN PENAMBAHAN RHIZOPUS OLIGOSPORUS DARI FILUM ZYGOMYCOTA',"A Panjaitan, SD Sinaga, S Rahmawati
Jurnal Ilmiah Multidisiplin Terpadu 8 (6), 2024",2024,0,"Jurnal Ilmiah Multidisiplin Terpadu 8 (6), 2024"
5050,"Pengaruh Persepsi Harga, Iklan, Dan Electronic–Word of Mouth Terhadap Keputusan Pembelian (Studi Pada Konsumen Skincare Brand Npure Di Kota Semarang)","https://scholar.google.com/scholar?q=+intitle:'Pengaruh Persepsi Harga, Iklan, Dan Electronic–Word of Mouth Terhadap Keputusan Pembelian (Studi Pada Konsumen Skincare Brand Npure Di Kota Semarang)'","AD Pratiwi, A Maskur
Management Studies and Entrepreneurship Journal (MSEJ) 4 (5), 7736-7746, 2023",2023,0,"Management Studies and Entrepreneurship Journal (MSEJ) 4 (5), 7736-7746, 2023"
5050,"Addi Mardi Harnanto, E. Prihantini, Mutu Layanan Jasa Pendidikan Berdasarkan Perspektif Mahasiswa","https://scholar.google.com/scholar?q=+intitle:'Addi Mardi Harnanto, E. Prihantini, Mutu Layanan Jasa Pendidikan Berdasarkan Perspektif Mahasiswa'","REH Patriyani
Jurnal Terpadu Ilmu Kesehatan, Jilid 3, 0",0000,2,"Jurnal Terpadu Ilmu Kesehatan, Jilid 3, 0"
